Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Front_Clearance,Bathtub_Side_Clearance,Room_Shape
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",80,87,96.33339262730344,30,84,3,0,30,19,28,15,3.7319419736798607,-8.738785459503148,66,28,180,22.6963875520858,10,1,21,36,33,8.541055496068175,8.542407747626958,36,57,90,29.1497846247632,10,1,0,0,0,-6.997574957996847,7.714003376712847,0,0,0,0,1,21.68249786654299,22.56335910857147,Rectangle
B-045,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",95,92,95.19886882602694,30,84,27,102,30,28,19,15,18.296475149422964,7.647271661063422,28,63,270,22.16959456277647,10,1,21,30,33,36.39238879671765,3.3698381619359656,21,102,270,28.64475570975393,10,1,60,36,15,-65.6361130285879,-4.10864937059454,60,36,270,24,1,22.965325124994884,23.23569343725399,Rectangle
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",66,100,91.47330517338357,30,84,39,0,30,28,19,15,7.682773101575245,1.129305171538606,64,100,90,20.28759742638263,10,1,21,36,33,42.1751985925317,5.577469233311611,21,36,270,26.49284930545652,10,1,60,36,15,7.659022263410188,-62.19569445458127,36,100,90,24,1,24.62714234930405,22.66401303177648,Rectangle
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",83,60,98.6887216005671,30,84,33,60,30,19,28,15,6.880292631622587,6.643102178110142,28,28,0,20.007080982900373,10,1,30,21,33,-4.896613700456763,9.630247427837276,66,21,0,27.51437266003182,10,1,0,0,0,-14.198091895653937,6.371802608549297,0,0,0,0,1,23.040885479893404,20.959795848959327,Rectangle
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",61,86,104.25203285337145,30,84,60,3,30,19,28,15,9.397097208679652,-19.937493453523626,28,58,180,24.401758867823126,10,1,21,30,33,8.597023009960914,2.460486889983395,21,30,90,26.27544789871141,10,1,0,0,0,1.9914599805240056,-100.89026586097724,0,0,180,0,1,22.216766970371378,23.788149228398403,Rectangle
B-056,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""21,0 ;
87,0 ;
87,72 ;
0,72 ;
0,36 ;
21,36 ;
21,0""",83,65,94.6572999623158,30,84,24,72,30,28,19,15,-2.579086165366938,19.33918869507108,87,64,270,20.88614539435437,10,1,21,36,33,5.724050904714593,11.017770547371756,21,72,90,29.161810956737305,10,1,36,66,15,2.057403194159786,6.094802839032111,87,36,0,24,1,23.296543972203374,23.723126517503985,Rectangle
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",94,65,98.13565028887032,30,84,57,33,30,19,28,15,6.89091325056566,6.624362624879533,48,28,0,24.854025763325,10,1,36,21,33,-20.51672863436736,-0.021767672932313,21,66,180,28.874340550818616,10,1,0,0,0,5.67237503507713,-104.55790183874878,0,0,180,0,1,24.340335443035624,22.93157091015773,Rectangle
B-027,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",66,82,102.06665808839212,30,84,33,36,30,19,28,15,2.9571419203490183,11.459982371189389,28,28,180,23.203004788787304,10,1,21,36,33,-21.777743549221032,6.814968354265951,87,36,270,25.837306460157272,10,1,0,0,0,9.306106315756317,-62.21348927766062,0,0,90,0,1,22.414944998204707,22.75451806281619,Rectangle
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",99,76,86.53947375724937,30,84,0,3,30,19,28,15,21.14926300301054,6.177333778402335,60,58,0,23.884585644201124,10,1,21,30,33,5.762990137557479,6.497114156534777,60,30,90,26.37734003355571,10,1,36,60,15,18.66219088575795,-97.47553187694628,60,102,180,24,0,23.6639808610926,24.33685417015261,Rectangle
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",70,96,92.43244348187044,30,84,3,102,30,19,28,15,40.84761938359499,5.150594500316913,60,63,0,21.31286569458292,10,1,30,21,33,9.09629595727305,-3.7745570510978874,60,102,180,25.30106575615006,10,1,36,60,15,9.34468536435907,9.611829030545426,60,36,0,24,1,22.6379621670731,24.783851692015247,Rectangle
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",85,61,100.82457115897088,30,84,57,3,30,19,28,15,12.82157034104016,-27.115634953782383,48,66,180,20.918201881063226,10,1,36,21,33,-9.809955030463094,5.198758016305332,21,36,0,27.348231401877243,10,1,0,0,0,6.032579545744551,-37.91335802066749,0,0,90,0,1,21.200536938622285,23.96228687202905,Rectangle
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",97,97,103.12224127417038,30,84,0,3,30,19,28,15,2.095726997548499,5.226059246040097,59,60,0,20.45064896587764,10,1,21,30,33,-2.606392994190479,12.31164323616693,30,60,270,29.57896488422742,10,1,60,36,15,-105.13738390768567,18.865265000889792,102,60,270,24,1,24.199281739164945,23.87394960432053,Rectangle
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",95,98,92.6119220328199,30,84,33,60,30,28,19,15,-13.4018025727767,7.943446719859825,28,28,270,24.80864084417739,10,1,30,21,33,-14.413186192579058,6.689506078362284,66,21,0,26.72025702860953,10,1,0,0,0,-94.8105487118762,-8.958599113416215,0,0,270,0,1,22.65533841553429,20.84308619522011,Rectangle
B-028,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",81,100,88.3591299410408,30,84,24,36,30,28,19,15,-39.306907877109126,10.93445486266556,28,28,270,22.08256464673231,10,1,36,21,33,-16.858144436044036,7.534306524611178,87,36,0,26.660574226974376,10,1,0,0,0,-18.461963346407195,5.724872388752655,0,0,0,0,1,22.467028909629807,20.273529784721067,Rectangle
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",98,92,102.16615038175716,30,84,100,39,30,19,28,15,9.564079715241125,7.40485462539762,28,64,0,20.080778776111245,10,1,36,21,33,-9.28958181734835,41.9673920838645,100,21,180,28.22942939608508,10,1,60,36,15,-89.36424842973521,14.787529752339744,60,36,270,24,1,20.170727550653,24.517826595106552,Rectangle
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",99,61,100.23574356148184,30,84,27,66,30,19,28,15,8.263790157144722,26.22754650862987,28,28,180,22.48344166094188,10,1,21,30,33,5.440757993390491,5.984905019398253,21,66,90,28.960600946004423,10,1,60,36,15,-90.38847903457156,13.401898108461044,96,66,270,0,1,24.632352427826607,24.559719794946147,Rectangle
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",99,88,99.85217843119506,30,84,33,60,30,19,28,15,2.3201341827562363,-12.333743717758004,28,28,180,21.446293926988105,10,1,21,30,33,-1.7547843669864722,-1.807692255790684,66,21,270,27.678332866187745,10,1,0,0,0,3.4134772743834603,9.214875733672464,0,0,0,0,1,23.045018867134687,20.390331690409383,Rectangle
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",81,80,102.75481344071024,30,84,102,27,30,28,19,15,9.641152599076069,10.214331232395685,63,28,90,24.1277422518702,10,1,21,30,33,9.954822126996778,13.043199318601657,102,21,90,26.15378896377793,10,1,36,60,15,-23.02755407559553,6.782815515067948,36,60,0,24,0,21.667112485558224,21.005994898673784,Rectangle
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",83,63,101.05590877197235,30,84,100,3,30,19,28,15,16.758129553957065,9.07233134090978,28,28,0,21.077365990799617,10,1,36,21,33,8.651976965519966,9.278453949800774,100,72,0,27.10012434392417,10,1,36,60,15,-5.492491856633826,7.511338547202362,60,72,0,24,1,22.825151244299928,23.90545788664418,Rectangle
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",83,74,103.00533837466593,30,84,0,33,30,28,19,15,8.744417765757893,-19.635902674584457,28,28,90,24.48711133044852,10,1,36,21,33,-3.3622810788412405,7.164419544084362,36,87,0,29.12512231605782,10,1,0,0,0,4.517628261136416,5.962594849839281,0,0,0,0,0,24.269850846086698,24.406186515177502,Rectangle
B-009,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,36 ;
66,36 ;
66,72 ;
0,72 ;
0,0""",70,82,94.41348608896752,30,84,33,0,30,19,28,15,12.336311143797596,6.630118393251586,28,28,0,20.857691306528864,10,1,21,36,33,7.21651753542436,29.842760510439064,87,36,90,27.09239527317965,10,1,36,60,15,4.150713954087254,-65.09416161868425,60,72,180,24,1,22.200310508678832,21.276729853777248,Rectangle
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",83,66,102.07810458051544,30,84,33,60,30,19,28,15,8.057873789227504,-20.075355692562336,28,28,180,22.198847698112044,10,1,30,21,33,-14.372283796869516,-0.9644789648484196,66,21,180,27.260415541234607,10,1,0,0,0,-11.913425513717026,9.05596462206812,0,0,0,0,1,23.896836871756445,24.05208573424908,Rectangle
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",62,72,88.84581620866376,30,84,39,66,30,19,28,15,7.932060371146137,11.973540426260724,96,28,180,21.47349140067993,10,1,30,21,33,0.4623775515974202,33.68158259565984,96,66,180,25.772983527155475,10,1,60,36,15,9.647809651701245,-20.672593839533317,36,66,90,0,1,21.12194408100692,20.59138202947451,Rectangle
B-044,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",94,78,94.34899400426742,30,84,3,0,30,19,28,15,20.483698873950704,8.992318222599799,60,58,0,23.8656698373182,10,1,30,21,33,7.366019258674976,5.845162087659114,60,30,180,28.83506291897956,10,1,36,60,15,11.00494898595556,6.757338999028647,60,102,0,24,1,21.035130158869748,22.88672496966059,Rectangle
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",73,64,99.72669053379516,30,84,100,39,30,19,28,15,9.802235722476668,5.867847566693506,28,64,0,23.37925026583291,10,1,21,36,33,7.222903337221521,18.30699946490438,100,21,90,29.591000159777323,10,1,60,36,15,-92.0042295137517,6.996603727900728,60,36,270,24,0,24.484710334295613,22.597111550206684,Rectangle
B-054,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,72 ;
21,72 ;
21,36 ;
0,36 ;
0,0""",91,84,103.4769089008422,30,84,24,0,30,28,19,15,7.405254726356606,5.320831525795854,87,28,90,20.91013061547357,10,1,21,36,33,5.138696691319896,20.103923321761098,21,36,90,28.840336264451548,10,1,36,66,15,2.871744940196341,-81.00744227996198,87,72,180,24,1,24.83280641162678,21.905624439488072,Rectangle
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",70,62,101.77606712623744,30,84,102,3,30,19,28,15,5.607313723012044,8.486468595571605,63,60,0,20.082889326119137,10,1,30,21,33,-10.275971949350216,6.130507686742497,102,60,0,29.604901348155853,10,1,60,36,15,6.9115180843374855,-46.81351115743226,36,60,90,24,1,23.632725506900407,23.900550053765222,Rectangle
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",84,72,100.59683566686172,30,84,100,39,30,28,19,15,6.357962073849801,14.22939472079798,28,64,90,20.495815786635013,10,1,21,36,33,15.20261192750979,16.91556384759327,100,21,270,29.80927361999124,10,1,36,60,15,-4.336923743128878,9.71382141936911,60,36,0,24,0,24.40273942350013,24.91173445409812,Rectangle
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",86,90,97.2297961477216,30,84,3,60,30,19,28,15,6.317493863202521,6.410031138485666,58,28,0,23.121798144044696,10,1,21,30,33,6.102052674737625,20.79623985746184,30,21,90,25.166955488540733,10,1,36,60,15,-10.539266669008178,-62.71513023171949,102,60,180,24,1,23.926529263260804,21.371844282275333,Rectangle
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",63,90,93.5090825462374,30,84,3,0,30,19,28,15,6.811695968532221,-13.902939123699175,66,28,180,22.06666365216373,10,1,21,36,33,5.4451124264933455,5.501677010555838,36,57,90,28.12754622804688,10,1,0,0,0,-4.46501244649915,-94.70550629933304,0,0,180,0,0,24.378860503326344,20.855823723364928,Rectangle
B-029,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",83,89,86.9716560754922,30,84,36,33,30,28,19,15,8.71596601635483,-25.2365974254656,28,28,90,24.485470942476063,10,1,21,36,33,26.852305663149664,-10.250636222728897,36,87,270,27.629210973250416,10,1,0,0,0,4.293241350691256,8.226135330932749,0,0,0,0,1,22.463727898726702,21.228810174411407,Rectangle
B-020,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",83,85,105.06522057974104,30,84,0,33,30,19,28,15,6.346743428198375,-17.239379864495657,28,28,180,24.00156253312592,10,1,36,21,33,-7.905102274659628,1.954346569996956,57,66,180,27.30675564749318,10,1,0,0,0,-2.2666969128183414,-97.60186358861206,0,0,180,0,1,20.81275148295067,22.42391739248567,Rectangle
B-002,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",78,66,95.14781096066687,30,84,66,3,30,19,28,15,4.7850867417263965,5.102915774465959,27,60,0,23.91231974648023,10,1,21,30,33,8.343395460458254,7.696183541339986,66,60,90,29.543457374136448,10,1,0,0,0,-22.71390546685121,-90.93487694801874,0,0,180,0,0,24.137095853572767,23.42522744274264,Rectangle
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",79,86,99.0994918024588,30,84,0,33,30,19,28,15,13.347642891462474,-13.441885845002425,60,28,180,22.24389004053394,10,1,21,30,33,9.72456736731268,8.442294560887188,60,66,90,26.452861156788902,10,1,0,0,0,3.942445993649633,7.603817501514095,0,0,0,0,1,24.18072852017601,24.517179757335494,Rectangle
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",97,95,86.52777988917599,30,84,0,3,30,28,19,15,9.347243235419704,-9.489445360704892,60,58,90,23.25843752897362,10,1,30,21,33,15.91538680414625,-4.630778632741897,60,30,180,28.44008746889897,10,1,36,60,15,15.553212924990929,-106.38096397533828,60,102,180,24,1,23.045601001557927,21.17927557822828,Rectangle
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",88,77,96.3605833681962,30,84,102,3,30,28,19,15,-11.531517399529626,23.120901420441587,63,60,270,21.753341543010865,10,1,30,21,33,-14.7261546995454,5.816671571645212,102,60,0,29.51565262576396,10,1,60,36,15,-94.4592595611867,12.453632679929818,36,60,270,24,1,21.61123445647792,22.846604832559837,Rectangle
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",78,69,90.14311126615412,30,84,33,60,30,19,28,15,6.494643330436524,-17.868295074965758,28,28,180,22.85053248941307,10,1,21,30,33,6.897944826234614,3.6178785644359497,66,21,90,25.64845573754779,10,1,0,0,0,-3.10105941324778,-100.32912878503018,0,0,180,0,0,21.77091353293869,24.138860928289205,Rectangle
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",73,93,96.0455052181564,30,84,3,0,30,28,19,15,-18.95995263705195,7.675003962969008,57,60,270,22.233765775343898,10,1,21,30,33,0.6772542188997104,-0.8282809386385068,30,60,270,28.537051941927988,10,1,0,0,0,2.3879429774669063,-91.32186765440764,0,0,180,0,1,24.362937607742385,21.24011181779805,Rectangle
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",75,86,93.1056318792724,30,84,39,0,30,28,19,15,-10.56661713053857,24.594173684328588,96,57,270,20.31391234687761,10,1,21,30,33,8.537350702179054,22.457632109639825,96,30,90,25.98811898042668,10,1,36,60,15,-0.7212199782471416,6.063465478874979,36,60,0,0,1,21.88656093556964,22.24445986988417,Rectangle
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",100,91,98.3012872230239,30,84,3,0,30,28,19,15,9.002285466543386,6.625764563622611,57,60,90,23.96169878600537,10,1,30,21,33,2.4993148989278966,8.644134264681018,30,60,0,27.82998772960198,10,1,0,0,0,-25.701118303021453,6.051199948967412,0,0,0,0,1,22.548179850192643,22.06642242736049,Rectangle
B-016,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",87,67,100.04061639420274,30,84,60,33,30,19,28,15,12.450042218278682,9.206166541324112,28,28,0,23.3359070206416,10,1,30,21,33,2.06932168001596,9.420077093246611,21,66,180,27.48858522572494,10,1,0,0,0,-5.616627046371487,5.439026713877729,0,0,0,0,1,24.923977568292013,23.09178244850804,Rectangle
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",100,73,90.65126141143438,30,84,24,0,30,19,28,15,-11.125197101506902,8.493686373322742,87,28,0,20.604105127016,10,1,36,21,33,-42.842717055448965,6.163218315372599,21,36,0,25.01346965201967,10,1,0,0,0,7.382947057699259,-10.69810010384144,0,0,90,0,1,24.724072027756844,23.131532810718834,Rectangle
B-002,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",62,94,100.1664134610158,30,84,66,3,30,19,28,15,4.419604569998208,-13.716034601069977,27,60,180,24.55475035793934,10,1,30,21,33,0.743385877683636,7.875137444749145,66,60,180,28.65615473562456,10,1,0,0,0,-22.16480657432949,-94.13307835292112,0,0,180,0,1,20.400734997313595,23.25138117603348,Rectangle
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",82,66,93.03633949912664,30,84,0,3,30,19,28,15,8.399408547631069,17.2440976082959,59,60,180,21.858405422725237,10,1,21,30,33,-2.5931437968454567,10.076699544176964,30,60,270,25.985968804954886,10,1,36,60,15,-2.288387065007635,9.591787396836876,102,60,0,24,1,23.33721790864424,22.911754142800508,Rectangle
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",70,101,99.68580680480376,30,84,0,3,30,19,28,15,6.483696115362329,5.446518110383974,28,66,0,22.99346534493824,10,1,21,36,33,6.255246783010641,1.2938505106554905,57,36,270,28.74296428456093,10,1,0,0,0,-93.517169681104,-15.631938362902371,0,0,270,0,1,23.947362945021087,23.341011161177462,Rectangle
B-014,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",66,96,89.5498004580335,30,84,66,27,30,28,19,15,6.024454524458366,5.744716009029596,28,28,90,22.02151362019282,10,1,21,30,33,8.06855224397869,12.258500449923153,66,21,90,29.55733175800138,10,1,0,0,0,-98.41651220205271,-7.807912890783157,0,0,270,0,1,24.4719270658836,20.06005672929732,Rectangle
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",100,63,100.49985193973038,30,84,39,0,30,28,19,15,-11.378662899128042,9.323620713089266,96,57,270,24.701176671134835,10,1,30,21,33,0.194246880733397,5.627488715486854,96,30,0,28.92970027696991,10,1,36,60,15,1.4354132440036178,-70.84395877815528,36,60,180,0,1,23.75105567303384,20.505094896803374,Rectangle
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",66,91,102.5126491448159,30,84,27,0,30,28,19,15,-17.790391034404504,20.444311326382568,28,58,270,20.79272951401516,10,1,30,21,33,3.0717582868832176,7.755876883894906,21,30,0,28.960632352796004,10,1,60,36,15,-98.81169885458846,4.615666013316861,96,60,270,0,1,20.928781757569222,21.79093051478697,Rectangle
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",98,92,98.0854405119096,30,84,3,60,30,28,19,15,-19.067933970942924,21.192876628758874,58,28,270,22.230528776869427,10,1,30,21,33,-9.15516660950172,9.692418969583382,30,21,0,26.374841388113783,10,1,60,36,15,-100.3588767962518,11.225063234998933,102,60,270,24,1,24.11295943218472,21.65403164746065,Rectangle
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",68,81,105.33099798098648,30,84,3,60,30,28,19,15,5.837415746004571,28.44887990491047,58,28,90,22.873361694705338,10,1,30,21,33,-15.96163592898263,50.5070805929466,30,21,180,28.95502285453544,10,1,60,36,15,-104.5279859662608,23.35593196527412,102,60,270,24,0,22.127352946844464,24.174133811348792,Rectangle
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",96,80,104.4460919670243,30,84,3,0,30,19,28,15,8.283087587758494,8.702095122140472,59,60,0,23.654368480469948,10,1,21,30,33,5.431804695046603,10.541048461183996,30,60,270,27.55570382676767,10,1,36,60,15,-18.488122157058225,7.041528830777879,102,60,0,24,1,21.283599817253908,23.867269569130663,Rectangle
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",71,91,93.5018268066774,30,84,39,0,30,19,28,15,17.460187431628533,-8.678240176984676,64,100,180,23.572620222702803,10,1,21,36,33,7.820725824714563,8.795646138314506,21,36,90,27.4813763465937,10,1,60,36,15,-52.43382922088911,-16.00241345905949,36,100,270,24,1,21.96177524080776,24.06065796795067,Rectangle
B-033,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",98,63,93.01745547843888,30,84,69,0,30,19,28,15,7.556136060000039,15.216085947213562,63,60,180,21.31212729597486,10,1,21,30,33,6.6713987859218005,28.884278172607598,102,60,90,27.21935979329016,10,1,60,36,15,-99.65770328415446,9.628960907238522,36,60,270,24,0,24.055800728978287,22.03181451034819,Rectangle
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",69,95,96.57899451458708,30,84,39,0,30,19,28,15,10.040182002995431,10.796519335585064,96,57,180,22.96124392033933,10,1,30,21,33,-2.789659729875794,32.46115487965331,96,30,180,29.52034917036082,10,1,36,60,15,0.4018861486540661,-68.58688162385442,36,60,180,0,1,22.25966823978636,20.08432351282924,Rectangle
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",76,70,103.35537561947146,30,84,102,3,30,19,28,15,8.94113036061231,21.36394971733109,63,60,180,20.654302643905154,10,1,21,30,33,5.620918051795464,14.688644248802133,102,60,270,28.269703993378517,10,1,36,60,15,-0.4034154991417482,7.698253843697237,36,60,0,24,1,20.615375934105657,22.201081598988747,Rectangle
