Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Exists
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",60.948119662377394,102.41650046960584,97.26490264123692,30,84,27,66,30,19,28,15,0.0,9.0,28,28,0,30,9,1,30,21,33,0.0,36.0,21,66,90,35,0,1,36,60,15,60.948119662377394,6.0,96,66,90,0,1,1
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",64.28238057797157,54.05469439747637,90.62627086904243,30,84,57,3,30,19,28,15,64.28238057797157,38.0,48,66,0,30,9,1,36,21,33,64.28238057797157,0.0,21,36,0,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,1
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",94.27286112245032,65.43631767561028,89.65735537170308,30,84,39,0,30,19,28,15,0.0,72.0,64,100,0,30,9,1,36,21,33,0.0,65.43631767561028,21,36,90,35,0,1,36,60,15,117.84587082362965,40.0,36,100,0,24,1,1
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",61.99551116852309,69.29303421299677,102.24857966025573,30,84,66,3,30,19,28,15,0.0,9.0,28,28,0,30,9,1,36,21,33,30.0,0.0,66,57,180,35,0,1,0,0,0,30.36972910930935,0.0,0,0,180,0,0,1
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",99.49867989244385,58.97120853452934,101.16842579809264,30,84,0,3,30,19,28,15,99.49867989244385,39.0,60,58,270,30,9,1,30,21,33,99.49867989244385,0.0,60,30,270,35,0,1,36,60,15,0.0,58.97120853452934,60,102,90,24,1,1
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",97.42291664319286,75.04715599338489,98.14463644779303,30,84,3,100,30,19,28,15,9.0,75.04715599338489,28,28,270,30,9,1,36,21,33,51.0,0.0,72,100,270,35,0,1,36,60,15,69.94506223424115,0.0,72,60,180,24,1,1
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",70.78688716162097,64.8157257668515,97.61243843637142,30,84,60,3,30,19,28,15,70.78688716162097,39.0,28,58,270,30,9,1,30,21,33,70.78688716162097,0.0,21,30,0,35,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0
B-037,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",100.27399164666345,57.05023965823079,90.98555236436256,30,84,60,69,30,19,28,15,100.27399164666345,45.0,28,64,270,30,9,1,30,21,33,0.0,0.0,21,102,0,35,0,1,36,60,15,30.68595464298128,0.0,60,36,180,24,1,1
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",58.96898604501737,67.23741301188072,89.11798139992706,30,84,33,60,30,19,28,15,0.0,0.0,28,28,90,30,9,1,30,21,33,0.0,0.0,66,21,180,35,0,1,0,0,0,82.0539968860682,0.0,0,0,270,0,0,1
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",64.82107150879122,92.02405198022593,90.44021033882757,30,84,100,3,30,19,28,15,0.0,0.0,28,28,0,30,9,1,36,21,33,64.82107150879122,51.0,100,72,90,35,0,1,36,60,15,0.0,92.02405198022593,60,72,180,24,1,1
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",93.71318993788293,65.93616978907555,104.69130287147686,30,84,3,0,30,19,28,15,93.71318993788293,72.0,28,100,90,30,9,1,36,21,33,51.0,65.93616978907555,72,36,90,35,0,1,36,60,15,93.71318993788293,40.0,72,100,0,24,1,1
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",90.98510704831003,68.53955465401252,89.95149710259525,30,84,3,0,30,19,28,15,9.0,0.0,28,100,0,30,9,1,36,21,33,51.0,68.53955465401252,72,36,0,35,0,1,36,60,15,36.0,0.0,72,100,0,24,1,1
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",55.14854804703589,92.36364014934895,88.61768435909674,30,84,0,3,30,19,28,15,40.0,0.0,59,60,270,30,9,1,30,21,33,0.0,0.0,30,60,0,35,0,1,36,60,15,86.18906969279936,0.0,102,60,270,24,1,1
B-041,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",62.62927183966252,101.93739644569283,94.44961930584833,30,84,0,27,30,19,28,15,39.0,0.0,58,28,0,30,9,1,30,21,33,0.0,101.93739644569283,30,21,180,35,0,1,36,60,15,62.62927183966252,0.0,102,60,180,24,1,1
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",71.52987962223658,56.48841257259042,103.14827564703198,30,84,57,3,30,19,28,15,29.0,56.48841257259042,48,66,270,30,9,1,36,21,33,71.52987962223658,0.0,21,36,0,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,1
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",76.62276620455404,109.714034894846,105.40985565036269,30,84,100,39,30,19,28,15,0.0,45.0,28,64,270,30,9,1,36,21,33,64.0,109.714034894846,100,21,90,35,0,1,36,60,15,0.0,0.0,60,36,270,24,1,1
B-029,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",92.89042505424176,33.35938115400937,89.65145162732429,30,84,36,33,30,19,28,15,92.89042505424176,0.0,28,28,0,30,9,1,36,21,33,92.89042505424176,66.0,36,87,90,35,0,1,0,0,0,0.0,33.35938115400937,0,0,90,0,0,0
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",81.54044607996796,36.74450755925848,100.7408944680464,30,84,0,24,30,19,28,15,9.0,36.74450755925848,28,87,0,30,9,1,36,21,33,81.54044607996796,0.0,36,21,90,35,0,1,0,0,0,0.0,0.0,0,0,270,0,0,1
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",66.61430037540838,100.73259221574868,97.42735502800005,30,84,0,3,30,19,28,15,72.0,0.0,100,28,0,30,9,1,36,21,33,0.0,51.0,36,72,0,35,0,1,36,60,15,23.75687503049384,36.0,100,72,270,24,1,1
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",61.403619401564036,104.00103094508273,99.82404852971872,30,84,69,60,30,19,28,15,0.0,0.0,63,28,180,30,9,1,30,21,33,72.0,104.00103094508273,102,21,270,35,0,1,36,60,15,61.403619401564036,0.0,36,60,270,24,1,1
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",59.27966638260236,63.200295871897296,87.232062628374,30,84,3,0,30,19,28,15,0.0,32.0,57,60,270,30,9,1,30,21,33,0.0,39.0,30,60,90,35,0,1,0,0,0,35.81036181964629,0.0,0,0,90,0,0,1
B-020,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",71.39506242647947,51.929289833957554,102.68980760997393,30,84,0,33,30,19,28,15,0.0,0.0,28,28,180,30,9,1,36,21,33,0.0,30.0,57,66,270,35,0,1,0,0,0,71.39506242647947,0.0,0,0,0,0,0,0
B-037,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",100.3185498480325,63.154075804064746,95.65376555964505,30,84,60,69,30,19,28,15,0.0,63.154075804064746,28,64,180,30,9,1,30,21,33,0.0,63.154075804064746,21,102,90,35,0,1,36,60,15,35.5118554048099,0.0,60,36,90,24,1,1
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",59.707314378793534,61.372544566263144,100.39718164719532,30,84,0,3,30,19,28,15,0.0,38.0,28,66,0,30,9,1,36,21,33,0.0,0.0,57,36,90,35,0,1,0,0,0,30.3666842844367,0.0,0,0,90,0,0,1
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",110.70728187715498,56.196870936446395,92.47229599991486,30,84,0,3,30,19,28,15,32.0,56.196870936446395,60,58,180,30,9,1,30,21,33,0.0,0.0,60,30,180,35,0,1,36,60,15,110.70728187715498,66.0,60,102,180,24,1,1
B-002,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",57.09149689550476,71.75160183284927,89.99001372796732,30,84,66,3,30,19,28,15,57.09149689550476,32.0,27,60,270,30,9,1,30,21,33,57.09149689550476,39.0,66,60,90,35,0,1,0,0,0,93.7990527457909,0.0,0,0,0,0,0,1
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",61.171271228396776,110.80651869677374,93.85124792897386,30,84,69,60,30,19,28,15,44.0,110.80651869677374,63,28,180,30,9,1,30,21,33,72.0,0.0,102,21,270,35,0,1,36,60,15,0.0,110.80651869677374,36,60,180,24,1,0
B-005,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",34.87100834902041,78.63299000255203,95.67491190409137,30,84,33,0,30,19,28,15,0.0,9.0,28,28,180,30,9,1,36,21,33,66.0,78.63299000255203,87,36,90,35,0,1,0,0,0,33.53516535101495,0.0,0,0,0,0,0,0
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",59.31680401298545,62.57819889581159,97.00617768534617,30,84,3,60,30,19,28,15,0.0,0.0,57,28,270,30,9,1,30,21,33,59.31680401298545,0.0,30,21,0,35,0,1,0,0,0,81.33117443216126,0.0,0,0,270,0,0,1
B-041,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",64.11147510442711,110.49158337151161,94.16503175817392,30,84,0,27,30,19,28,15,39.0,110.49158337151161,58,28,0,30,9,1,30,21,33,0.0,0.0,30,21,180,35,0,1,36,60,15,26.559685764159653,0.0,102,60,270,24,1,1
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",59.135251719696,66.68522001896524,89.88595728217447,30,84,66,3,30,19,28,15,0.0,66.68522001896524,28,28,180,30,9,1,36,21,33,59.135251719696,36.0,66,57,270,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,1
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",56.10266864176762,110.75324282738082,91.17531868499631,30,84,3,0,30,19,28,15,56.10266864176762,32.0,59,60,270,30,9,1,30,21,33,0.0,0.0,30,60,180,35,0,1,36,60,15,66.0,0.0,102,60,90,24,1,0
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",56.93140980607671,104.76075415041161,92.65712008846752,30,84,3,0,30,19,28,15,0.0,32.0,59,60,90,30,9,1,30,21,33,0.0,104.76075415041161,30,60,180,35,0,1,36,60,15,66.0,0.0,102,60,180,24,1,1
B-013,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",62.113199581622496,63.72362597054845,99.59551301335362,30,84,0,3,30,19,28,15,0.0,39.0,60,58,180,30,9,1,30,21,33,39.0,0.0,60,30,180,35,0,1,0,0,0,0.0,0.0,0,0,90,0,0,1
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",54.34989296757546,67.51143925599467,96.31195716175304,30,84,3,0,30,19,28,15,38.0,67.51143925599467,57,60,0,30,9,1,30,21,33,0.0,0.0,30,60,90,35,0,1,0,0,0,54.34989296757546,0.0,0,0,270,0,0,1
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",51.91861187916617,70.71551142843084,88.41125265015968,30,84,3,0,30,19,28,15,51.91861187916617,9.0,66,28,180,30,9,1,36,21,33,0.0,70.71551142843084,36,57,180,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,1
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",94.6430048947126,75.70602649318275,96.5027459545289,30,84,39,0,30,19,28,15,94.6430048947126,72.0,64,100,90,30,9,1,36,21,33,0.0,0.0,21,36,90,35,0,1,36,60,15,27.523132459806156,0.0,36,100,270,24,1,1
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",108.06656226575944,56.146545631114414,99.72606314499998,30,84,60,3,30,19,28,15,0.0,39.0,28,58,0,30,9,1,30,21,33,0.0,56.146545631114414,21,30,180,35,0,1,36,60,15,35.27919202716204,0.0,60,102,0,24,1,1
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",79.10521505433464,95.22377028902696,101.91515179950648,30,84,33,72,30,19,28,15,79.10521505433464,45.0,28,64,180,30,9,1,36,21,33,66.0,95.22377028902696,87,72,0,35,0,1,36,66,15,0.0,0.0,66,36,0,24,1,1
B-027,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",32.43156047606631,92.88269365042339,98.6589939791027,30,84,33,36,30,19,28,15,32.43156047606631,9.0,28,28,270,30,9,1,36,21,33,32.43156047606631,0.0,87,36,180,35,0,1,0,0,0,31.291170185404958,92.88269365042339,0,0,270,0,0,1
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",109.76893048789711,76.52481027519758,98.85774080873841,30,84,3,0,30,19,28,15,109.76893048789711,72.0,28,100,0,30,9,1,36,21,33,0.0,0.0,72,36,90,35,0,1,36,60,15,0.0,40.0,72,100,270,24,1,0
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",60.06087224965796,99.76118510547118,97.90146393675082,30,84,102,3,30,19,28,15,44.0,0.0,63,60,270,30,9,1,30,21,33,60.06087224965796,39.0,102,60,180,35,0,1,36,60,15,0.0,0.0,36,60,270,24,1,1
B-014,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",61.91244343125121,71.42869786617686,95.99280042364289,30,84,66,27,30,19,28,15,61.91244343125121,0.0,28,28,270,30,9,1,30,21,33,36.0,71.42869786617686,66,21,90,35,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",60.98255217043737,106.95056658738552,101.02746277180904,30,84,69,60,30,19,28,15,44.0,106.95056658738552,63,28,270,30,9,1,30,21,33,72.0,0.0,102,21,180,35,0,1,36,60,15,0.0,106.95056658738552,36,60,180,24,1,1
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",51.356117064701564,67.67967006041617,100.35486941032627,30,84,33,57,30,19,28,15,51.356117064701564,30.0,28,49,180,30,9,1,36,21,33,51.356117064701564,0.0,66,21,180,35,0,1,0,0,0,0.0,0.0,0,0,270,0,0,1
B-029,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",85.5477449765608,35.331321440913875,91.41206854689527,30,84,36,33,30,19,28,15,9.0,35.331321440913875,28,28,90,30,9,1,36,21,33,85.5477449765608,66.0,36,87,0,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,1
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",103.6695640105403,76.33013227757121,104.8233203690414,30,84,3,0,30,19,28,15,103.6695640105403,72.0,28,100,0,30,9,1,36,21,33,0.0,0.0,72,36,0,35,0,1,36,60,15,36.0,0.0,72,100,90,24,1,1
B-045,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",108.55625632459275,54.077393803603854,97.62187241763988,30,84,27,102,30,19,28,15,108.55625632459275,44.0,28,63,180,30,9,1,30,21,33,0.0,72.0,21,102,180,35,0,1,36,60,15,0.0,0.0,60,36,90,24,1,0
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",99.99519557448727,65.01634613788646,95.2047666230016,30,84,3,100,30,19,28,15,9.0,65.01634613788646,28,28,0,30,9,1,36,21,33,51.0,0.0,72,100,180,35,0,1,36,60,15,0.0,0.0,72,60,180,24,1,1
B-028,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",34.57966036283082,88.36653246689272,101.74842999572708,30,84,24,36,30,19,28,15,34.57966036283082,9.0,28,28,90,30,9,1,36,21,33,0.0,0.0,87,36,180,35,0,1,0,0,0,0.0,88.36653246689272,0,0,90,0,0,0
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",70.39578089451926,57.86096638481738,92.08892838042294,30,84,0,33,30,19,28,15,70.39578089451926,9.0,60,28,270,30,9,1,30,21,33,70.39578089451926,36.0,60,66,0,35,0,1,0,0,0,0.0,0.0,0,0,270,0,0,1
B-002,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",57.312803084570334,61.82645460452108,87.19417105603233,30,84,66,3,30,19,28,15,8.0,61.82645460452108,27,60,180,30,9,1,30,21,33,57.312803084570334,39.0,66,60,0,35,0,1,0,0,0,0.0,0.0,0,0,270,0,0,1
B-044,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",101.03060319959738,55.742512563632566,90.30766750926118,30,84,3,0,30,19,28,15,101.03060319959738,39.0,60,58,180,30,9,1,30,21,33,39.0,55.742512563632566,60,30,270,35,0,1,36,60,15,0.0,55.742512563632566,60,102,180,24,1,1
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",63.45748865973324,109.23192499807337,104.34762700394067,30,84,3,0,30,19,28,15,63.45748865973324,32.0,59,60,90,30,9,1,30,21,33,0.0,109.23192499807337,30,60,180,35,0,1,36,60,15,0.0,0.0,102,60,0,24,1,1
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",64.03607849661203,101.36907401088322,87.03984071883112,30,84,0,3,30,19,28,15,0.0,32.0,59,60,180,30,9,1,30,21,33,0.0,0.0,30,60,270,35,0,1,36,60,15,66.0,101.36907401088322,102,60,0,24,1,0
B-037,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",92.96600810864439,57.58966290182895,103.13562311351095,30,84,60,69,30,19,28,15,92.96600810864439,45.0,28,64,0,30,9,1,30,21,33,0.0,57.58966290182895,21,102,0,35,0,1,36,60,15,36.71399867956433,57.58966290182895,60,36,0,24,1,1
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",97.91866878401417,73.26762996900098,99.4509027418851,30,84,39,0,30,19,28,15,97.91866878401417,72.0,64,100,180,30,9,1,36,21,33,97.91866878401417,0.0,21,36,0,35,0,1,36,60,15,0.0,73.26762996900098,36,100,180,24,1,0
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",63.57087591579272,107.52583104754144,88.79204181457803,30,84,102,27,30,19,28,15,44.0,0.0,63,28,270,30,9,1,30,21,33,72.0,107.52583104754144,102,21,270,35,0,1,36,60,15,0.0,0.0,36,60,270,24,1,1
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",96.7654941219499,68.91228593324985,96.66740148033594,30,84,3,100,30,19,28,15,0.0,0.0,28,28,0,30,9,1,36,21,33,96.7654941219499,64.0,72,100,270,35,0,1,36,60,15,30.03137979542663,0.0,72,60,90,24,1,1
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",55.57132051077892,66.73198639658585,93.50912848462522,30,84,3,60,30,19,28,15,38.0,66.73198639658585,57,28,270,30,9,1,30,21,33,0.0,66.73198639658585,30,21,180,35,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1
B-043,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",97.66228299438326,58.29366233123931,96.87755451491572,30,84,27,0,30,19,28,15,0.0,39.0,28,58,270,30,9,1,30,21,33,0.0,58.29366233123931,21,30,90,35,0,1,36,60,15,56.54869591596399,66.0,60,102,0,24,1,1
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",95.21399441049016,59.887788596848175,103.23094580754436,30,84,3,102,30,19,28,15,95.21399441049016,44.0,60,63,90,30,9,1,30,21,33,39.0,0.0,60,102,270,35,0,1,36,60,15,0.0,0.0,60,36,90,24,1,1
B-027,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",33.41058915785579,79.42693960485718,88.722863792182,30,84,33,36,30,19,28,15,33.41058915785579,9.0,28,28,0,30,9,1,36,21,33,33.41058915785579,0.0,87,36,90,35,0,1,0,0,0,29.470749108100385,0.0,0,0,270,0,0,0
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",53.27313520597651,66.80729215512206,93.94915568793179,30,84,66,3,30,19,28,15,0.0,66.80729215512206,28,28,90,30,9,1,36,21,33,53.27313520597651,36.0,66,57,180,35,0,1,0,0,0,0.0,0.0,0,0,90,0,0,1
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",63.12762985362224,106.8072331105033,99.09825645962212,30,84,102,27,30,19,28,15,44.0,106.8072331105033,63,28,180,30,9,1,30,21,33,72.0,0.0,102,21,270,35,0,1,36,60,15,0.0,0.0,36,60,90,24,1,1
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",68.62238353738138,92.51730588478654,87.75646967043225,30,84,0,3,30,19,28,15,72.0,0.0,100,28,0,30,9,1,36,21,33,0.0,0.0,36,72,270,35,0,1,36,60,15,40.0,0.0,100,72,90,24,1,1
B-027,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",36.06135742264079,93.10936950470638,99.82790137223554,30,84,33,36,30,19,28,15,0.0,93.10936950470638,28,28,90,30,9,1,36,21,33,66.0,93.10936950470638,87,36,180,35,0,1,0,0,0,26.507396847397175,93.10936950470638,0,0,270,0,0,1
B-028,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",37.37378337251351,88.31379127448031,104.01520689177016,30,84,24,36,30,19,28,15,0.0,88.31379127448031,28,28,180,30,9,1,36,21,33,37.37378337251351,0.0,87,36,180,35,0,1,0,0,0,65.49797017700163,0.0,0,0,180,0,0,1
B-003,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",54.02155227906527,65.17134465474128,90.7503454737151,30,84,33,0,30,19,28,15,0.0,9.0,28,28,270,30,9,1,36,21,33,0.0,36.0,66,57,270,35,0,1,0,0,0,0.0,65.17134465474128,0,0,270,0,0,1
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",64.22631277847657,66.63411055034783,96.21110110407352,30,84,3,0,30,19,28,15,38.0,66.63411055034783,57,60,180,30,9,1,30,21,33,0.0,39.0,30,60,0,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,1
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",105.03505705406411,62.542093003702085,103.5660164809613,30,84,3,102,30,19,28,15,32.0,0.0,60,63,180,30,9,1,30,21,33,39.0,0.0,60,102,90,35,0,1,36,60,15,23.534089893596935,0.0,60,36,90,24,1,0
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",103.16582478842992,54.23945186527909,104.55008888541539,30,84,3,102,30,19,28,15,0.0,44.0,60,63,0,30,9,1,30,21,33,103.16582478842992,72.0,60,102,90,35,0,1,36,60,15,103.16582478842992,0.0,60,36,0,24,1,1
